Comment,Designator,Footprint,LCSC
1uF,"Crgb1,Crgb2,Crgb3",C_0402_1005Metric,C14445
SW_Push,SW1,SKQG-1155865,C318884
WS2812-2020,"Drgb1,Drgb2,Drgb3",WS2812-2020,C965555
